Num of Spin	Win Tier 0 FsType1 fsEntries	Win Tier 1 FsType1 fsEntries	Win Tier 2 FsType1 fsEntries	Win Tier 3 FsType1 fsEntries	Win Tier 4 FsType1 fsEntries	Win Tier 5 FsType1 fsEntries	Win Tier 6 FsType1 fsEntries	Win Tier 7 FsType1 fsEntries	Win Tier 8 FsType1 fsEntries	Win Tier 9 FsType1 fsEntries	Win Tier 10 FsType1 fsEntries	Win Tier 11 FsType1 fsEntries	Win Tier 12 FsType1 fsEntries	Win Tier 13 FsType1 fsEntries	Win Tier 14 FsType1 fsEntries	Win Tier 15 FsType1 fsEntries	Win Tier 16 FsType1 fsEntries	Win Tier 17 FsType1 fsEntries	Win Tier 18 FsType1 fsEntries	Win Tier 19 FsType1 fsEntries	Win Tier 20 FsType1 fsEntries	Win Tier 21 FsType1 fsEntries	Win Tier 22 FsType1 fsEntries	Win Tier 23 FsType1 fsEntries	Win Tier 24 FsType1 fsEntries	Win Tier 25 FsType1 fsEntries	Win Tier 0 FsType1 FreeSpins#	Win Tier 1 FsType1 FreeSpins#	Win Tier 2 FsType1 FreeSpins#	Win Tier 3 FsType1 FreeSpins#	Win Tier 4 FsType1 FreeSpins#	Win Tier 5 FsType1 FreeSpins#	Win Tier 6 FsType1 FreeSpins#	Win Tier 7 FsType1 FreeSpins#	Win Tier 8 FsType1 FreeSpins#	Win Tier 9 FsType1 FreeSpins#	Win Tier 10 FsType1 FreeSpins#	Win Tier 11 FsType1 FreeSpins#	Win Tier 12 FsType1 FreeSpins#	Win Tier 13 FsType1 FreeSpins#	Win Tier 14 FsType1 FreeSpins#	Win Tier 15 FsType1 FreeSpins#	Win Tier 16 FsType1 FreeSpins#	Win Tier 17 FsType1 FreeSpins#	Win Tier 18 FsType1 FreeSpins#	Win Tier 19 FsType1 FreeSpins#	Win Tier 20 FsType1 FreeSpins#	Win Tier 21 FsType1 FreeSpins#	Win Tier 22 FsType1 FreeSpins#	Win Tier 23 FsType1 FreeSpins#	Win Tier 24 FsType1 FreeSpins#	Win Tier 25 FsType1 FreeSpins#	Win Tier 0 FsType1 Hits#	Win Tier 1 FsType1 Hits#	Win Tier 2 FsType1 Hits#	Win Tier 3 FsType1 Hits#	Win Tier 4 FsType1 Hits#	Win Tier 5 FsType1 Hits#	Win Tier 6 FsType1 Hits#	Win Tier 7 FsType1 Hits#	Win Tier 8 FsType1 Hits#	Win Tier 9 FsType1 Hits#	Win Tier 10 FsType1 Hits#	Win Tier 11 FsType1 Hits#	Win Tier 12 FsType1 Hits#	Win Tier 13 FsType1 Hits#	Win Tier 14 FsType1 Hits#	Win Tier 15 FsType1 Hits#	Win Tier 16 FsType1 Hits#	Win Tier 17 FsType1 Hits#	Win Tier 18 FsType1 Hits#	Win Tier 19 FsType1 Hits#	Win Tier 20 FsType1 Hits#	Win Tier 21 FsType1 Hits#	Win Tier 22 FsType1 Hits#	Win Tier 23 FsType1 Hits#	Win Tier 24 FsType1 Hits#	Win Tier 25 FsType1 Hits#	Win Tier 0 FsType1 FsTotalPay	Win Tier 1 FsType1 FsTotalPay	Win Tier 2 FsType1 FsTotalPay	Win Tier 3 FsType1 FsTotalPay	Win Tier 4 FsType1 FsTotalPay	Win Tier 5 FsType1 FsTotalPay	Win Tier 6 FsType1 FsTotalPay	Win Tier 7 FsType1 FsTotalPay	Win Tier 8 FsType1 FsTotalPay	Win Tier 9 FsType1 FsTotalPay	Win Tier 10 FsType1 FsTotalPay	Win Tier 11 FsType1 FsTotalPay	Win Tier 12 FsType1 FsTotalPay	Win Tier 13 FsType1 FsTotalPay	Win Tier 14 FsType1 FsTotalPay	Win Tier 15 FsType1 FsTotalPay	Win Tier 16 FsType1 FsTotalPay	Win Tier 17 FsType1 FsTotalPay	Win Tier 18 FsType1 FsTotalPay	Win Tier 19 FsType1 FsTotalPay	Win Tier 20 FsType1 FsTotalPay	Win Tier 21 FsType1 FsTotalPay	Win Tier 22 FsType1 FsTotalPay	Win Tier 23 FsType1 FsTotalPay	Win Tier 24 FsType1 FsTotalPay	Win Tier 25 FsType1 FsTotalPay	Win Tier 0 FsType1 FsMax	Win Tier 1 FsType1 FsMax	Win Tier 2 FsType1 FsMax	Win Tier 3 FsType1 FsMax	Win Tier 4 FsType1 FsMax	Win Tier 5 FsType1 FsMax	Win Tier 6 FsType1 FsMax	Win Tier 7 FsType1 FsMax	Win Tier 8 FsType1 FsMax	Win Tier 9 FsType1 FsMax	Win Tier 10 FsType1 FsMax	Win Tier 11 FsType1 FsMax	Win Tier 12 FsType1 FsMax	Win Tier 13 FsType1 FsMax	Win Tier 14 FsType1 FsMax	Win Tier 15 FsType1 FsMax	Win Tier 16 FsType1 FsMax	Win Tier 17 FsType1 FsMax	Win Tier 18 FsType1 FsMax	Win Tier 19 FsType1 FsMax	Win Tier 20 FsType1 FsMax	Win Tier 21 FsType1 FsMax	Win Tier 22 FsType1 FsMax	Win Tier 23 FsType1 FsMax	Win Tier 24 FsType1 FsMax	Win Tier 25 FsType1 FsMax	Win Tier 0 BonusType1 BonusEntries	Win Tier 1 BonusType1 BonusEntries	Win Tier 2 BonusType1 BonusEntries	Win Tier 3 BonusType1 BonusEntries	Win Tier 4 BonusType1 BonusEntries	Win Tier 5 BonusType1 BonusEntries	Win Tier 6 BonusType1 BonusEntries	Win Tier 7 BonusType1 BonusEntries	Win Tier 8 BonusType1 BonusEntries	Win Tier 9 BonusType1 BonusEntries	Win Tier 10 BonusType1 BonusEntries	Win Tier 11 BonusType1 BonusEntries	Win Tier 12 BonusType1 BonusEntries	Win Tier 13 BonusType1 BonusEntries	Win Tier 14 BonusType1 BonusEntries	Win Tier 15 BonusType1 BonusEntries	Win Tier 16 BonusType1 BonusEntries	Win Tier 17 BonusType1 BonusEntries	Win Tier 18 BonusType1 BonusEntries	Win Tier 19 BonusType1 BonusEntries	Win Tier 20 BonusType1 BonusEntries	Win Tier 21 BonusType1 BonusEntries	Win Tier 22 BonusType1 BonusEntries	Win Tier 23 BonusType1 BonusEntries	Win Tier 24 BonusType1 BonusEntries	Win Tier 25 BonusType1 BonusEntries	Win Tier 0 BonusType1 PickBonus#	Win Tier 1 BonusType1 PickBonus#	Win Tier 2 BonusType1 PickBonus#	Win Tier 3 BonusType1 PickBonus#	Win Tier 4 BonusType1 PickBonus#	Win Tier 5 BonusType1 PickBonus#	Win Tier 6 BonusType1 PickBonus#	Win Tier 7 BonusType1 PickBonus#	Win Tier 8 BonusType1 PickBonus#	Win Tier 9 BonusType1 PickBonus#	Win Tier 10 BonusType1 PickBonus#	Win Tier 11 BonusType1 PickBonus#	Win Tier 12 BonusType1 PickBonus#	Win Tier 13 BonusType1 PickBonus#	Win Tier 14 BonusType1 PickBonus#	Win Tier 15 BonusType1 PickBonus#	Win Tier 16 BonusType1 PickBonus#	Win Tier 17 BonusType1 PickBonus#	Win Tier 18 BonusType1 PickBonus#	Win Tier 19 BonusType1 PickBonus#	Win Tier 20 BonusType1 PickBonus#	Win Tier 21 BonusType1 PickBonus#	Win Tier 22 BonusType1 PickBonus#	Win Tier 23 BonusType1 PickBonus#	Win Tier 24 BonusType1 PickBonus#	Win Tier 25 BonusType1 PickBonus#	Win Tier 0 BonusType1 Hits#	Win Tier 1 BonusType1 Hits#	Win Tier 2 BonusType1 Hits#	Win Tier 3 BonusType1 Hits#	Win Tier 4 BonusType1 Hits#	Win Tier 5 BonusType1 Hits#	Win Tier 6 BonusType1 Hits#	Win Tier 7 BonusType1 Hits#	Win Tier 8 BonusType1 Hits#	Win Tier 9 BonusType1 Hits#	Win Tier 10 BonusType1 Hits#	Win Tier 11 BonusType1 Hits#	Win Tier 12 BonusType1 Hits#	Win Tier 13 BonusType1 Hits#	Win Tier 14 BonusType1 Hits#	Win Tier 15 BonusType1 Hits#	Win Tier 16 BonusType1 Hits#	Win Tier 17 BonusType1 Hits#	Win Tier 18 BonusType1 Hits#	Win Tier 19 BonusType1 Hits#	Win Tier 20 BonusType1 Hits#	Win Tier 21 BonusType1 Hits#	Win Tier 22 BonusType1 Hits#	Win Tier 23 BonusType1 Hits#	Win Tier 24 BonusType1 Hits#	Win Tier 25 BonusType1 Hits#	Win Tier 0 BonusType1 BonusTotalPay#	Win Tier 1 BonusType1 BonusTotalPay#	Win Tier 2 BonusType1 BonusTotalPay#	Win Tier 3 BonusType1 BonusTotalPay#	Win Tier 4 BonusType1 BonusTotalPay#	Win Tier 5 BonusType1 BonusTotalPay#	Win Tier 6 BonusType1 BonusTotalPay#	Win Tier 7 BonusType1 BonusTotalPay#	Win Tier 8 BonusType1 BonusTotalPay#	Win Tier 9 BonusType1 BonusTotalPay#	Win Tier 10 BonusType1 BonusTotalPay#	Win Tier 11 BonusType1 BonusTotalPay#	Win Tier 12 BonusType1 BonusTotalPay#	Win Tier 13 BonusType1 BonusTotalPay#	Win Tier 14 BonusType1 BonusTotalPay#	Win Tier 15 BonusType1 BonusTotalPay#	Win Tier 16 BonusType1 BonusTotalPay#	Win Tier 17 BonusType1 BonusTotalPay#	Win Tier 18 BonusType1 BonusTotalPay#	Win Tier 19 BonusType1 BonusTotalPay#	Win Tier 20 BonusType1 BonusTotalPay#	Win Tier 21 BonusType1 BonusTotalPay#	Win Tier 22 BonusType1 BonusTotalPay#	Win Tier 23 BonusType1 BonusTotalPay#	Win Tier 24 BonusType1 BonusTotalPay#	Win Tier 25 BonusType1 BonusTotalPay#	Win Tier 0 BonusType1 BonusMax	Win Tier 1 BonusType1 BonusMax	Win Tier 2 BonusType1 BonusMax	Win Tier 3 BonusType1 BonusMax	Win Tier 4 BonusType1 BonusMax	Win Tier 5 BonusType1 BonusMax	Win Tier 6 BonusType1 BonusMax	Win Tier 7 BonusType1 BonusMax	Win Tier 8 BonusType1 BonusMax	Win Tier 9 BonusType1 BonusMax	Win Tier 10 BonusType1 BonusMax	Win Tier 11 BonusType1 BonusMax	Win Tier 12 BonusType1 BonusMax	Win Tier 13 BonusType1 BonusMax	Win Tier 14 BonusType1 BonusMax	Win Tier 15 BonusType1 BonusMax	Win Tier 16 BonusType1 BonusMax	Win Tier 17 BonusType1 BonusMax	Win Tier 18 BonusType1 BonusMax	Win Tier 19 BonusType1 BonusMax	Win Tier 20 BonusType1 BonusMax	Win Tier 21 BonusType1 BonusMax	Win Tier 22 BonusType1 BonusMax	Win Tier 23 BonusType1 BonusMax	Win Tier 24 BonusType1 BonusMax	Win Tier 25 BonusType1 BonusMax	
794000	8	9	14	22	19	31	126	315	286	279	215	150	141	115	93	66	274	49	16	4	1	0	0	1	0	0	64	72	112	176	152	248	1008	2544	2344	2296	1792	1264	1200	1016	856	688	3240	864	280	104	16	0	0	72	0	0	64	8	16	36	38	55	279	938	969	1061	896	665	640	569	488	373	1764	447	162	53	7	0	0	27	0	0	0	420	1868	5032	5674	12188	82798	414678	625362	855482	853390	724866	803166	751676	691864	549608	3221834	1062798	475410	156824	45268	0	0	70472	0	0	0	80	176	264	340	440	880	1760	2640	3520	4392	5280	6158	7032	7900	8796	17582	26314	33546	42660	45268	0	0	70472	0	0	0	0	0	0	0	0	0	0	268	536	336	406	69	254	127	93	154	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	536	336	406	69	254	127	93	154	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	536	336	406	69	254	127	93	154	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707520	1742224	1337600	2024704	384736	1680800	981464	809424	1817816	148192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640	3520	4400	5280	5808	7040	7920	8800	17600	22000	0	0	0	0	0	0	0	0	
795000	8	9	14	22	19	31	126	315	286	279	215	151	141	115	93	66	275	49	16	4	1	0	0	1	0	0	64	72	112	176	152	248	1008	2544	2344	2296	1792	1272	1200	1016	856	688	3248	864	280	104	16	0	0	72	0	0	64	8	16	36	38	55	279	938	969	1061	896	670	640	569	488	373	1768	447	162	53	7	0	0	27	0	0	0	420	1868	5032	5674	12188	82798	414678	625362	855482	853390	729540	803166	751676	691864	549608	3231724	1062798	475410	156824	45268	0	0	70472	0	0	0	80	176	264	340	440	880	1760	2640	3520	4392	5280	6158	7032	7900	8796	17582	26314	33546	42660	45268	0	0	70472	0	0	0	0	0	0	0	0	0	0	268	536	336	407	70	254	127	93	154	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	536	336	407	70	254	127	93	154	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	536	336	407	70	254	127	93	154	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707520	1742224	1337600	2029456	390544	1680800	981464	809424	1817816	148192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640	3520	4400	5280	5808	7040	7920	8800	17600	22000	0	0	0	0	0	0	0	0	
796000	8	9	14	22	19	31	126	315	286	279	215	151	141	116	93	66	276	49	16	4	1	0	0	1	0	0	64	72	112	176	152	248	1008	2544	2344	2296	1792	1272	1200	1032	856	688	3256	864	280	104	16	0	0	72	0	0	64	8	16	36	38	55	279	938	969	1061	896	670	640	575	488	373	1774	447	162	53	7	0	0	27	0	0	0	420	1868	5032	5674	12188	82798	414678	625362	855482	853390	729540	803166	758276	691864	549608	3241794	1062798	475410	156824	45268	0	0	70472	0	0	0	80	176	264	340	440	880	1760	2640	3520	4392	5280	6158	7032	7900	8796	17582	26314	33546	42660	45268	0	0	70472	0	0	0	0	0	0	0	0	0	0	268	538	337	407	70	255	127	93	155	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	538	337	407	70	255	127	93	155	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	538	337	407	70	255	127	93	155	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707520	1749264	1341472	2029456	390544	1687400	981464	809424	1828376	148192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640	3520	4400	5280	5808	7040	7920	8800	17600	22000	0	0	0	0	0	0	0	0	
797000	8	9	14	22	19	32	126	316	287	279	215	151	141	116	94	66	276	49	16	4	1	0	0	1	0	0	64	72	112	176	152	256	1008	2552	2352	2296	1792	1272	1200	1032	864	688	3256	864	280	104	16	0	0	72	0	0	64	8	16	36	38	57	279	941	971	1061	896	670	640	575	491	373	1774	447	162	53	7	0	0	27	0	0	0	420	1868	5032	5674	12598	82798	415674	627412	855482	853390	729540	803166	758276	699480	549608	3241794	1062798	475410	156824	45268	0	0	70472	0	0	0	80	176	264	340	440	880	1760	2640	3520	4392	5280	6158	7032	7900	8796	17582	26314	33546	42660	45268	0	0	70472	0	0	0	0	0	0	0	0	0	0	269	539	337	407	70	255	127	93	155	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	539	337	407	70	255	127	93	155	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	539	337	407	70	255	127	93	155	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710160	1752432	1341472	2029456	390544	1687400	981464	809424	1828376	148192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640	3520	4400	5280	5808	7040	7920	8800	17600	22000	0	0	0	0	0	0	0	0	
798000	8	9	14	22	19	32	126	316	288	279	216	151	142	116	94	66	276	49	16	4	1	0	0	1	0	0	64	72	112	176	152	256	1008	2552	2360	2296	1800	1272	1208	1032	864	688	3256	864	280	104	16	0	0	72	0	0	64	8	16	36	38	57	279	941	973	1061	901	670	643	575	491	373	1774	447	162	53	7	0	0	27	0	0	0	420	1868	5032	5674	12598	82798	415674	629222	855482	857516	729540	809016	758276	699480	549608	3241794	1062798	475410	156824	45268	0	0	70472	0	0	0	80	176	264	340	440	880	1760	2640	3520	4392	5280	6158	7032	7900	8796	17582	26314	33546	42660	45268	0	0	70472	0	0	0	0	0	0	0	0	0	0	269	540	337	408	71	256	129	93	155	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	540	337	408	71	256	129	93	155	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	540	337	408	71	256	129	93	155	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710160	1755600	1341472	2034208	396352	1694440	996424	809424	1828376	148192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640	3520	4400	5280	5808	7040	7920	8800	17600	22000	0	0	0	0	0	0	0	0	
799000	8	9	14	22	19	32	126	316	290	279	217	151	142	116	94	66	276	50	16	4	1	0	0	1	0	0	64	72	112	176	152	256	1008	2552	2376	2296	1808	1272	1208	1032	864	688	3256	880	280	104	16	0	0	72	0	0	64	8	16	36	38	57	279	941	981	1061	905	670	643	575	491	373	1774	456	162	53	7	0	0	27	0	0	0	420	1868	5032	5674	12598	82798	415674	633432	855482	861116	729540	809016	758276	699480	549608	3241794	1082858	475410	156824	45268	0	0	70472	0	0	0	80	176	264	340	440	880	1760	2640	3520	4392	5280	6158	7032	7900	8796	17582	26314	33546	42660	45268	0	0	70472	0	0	0	0	0	0	0	0	0	0	269	541	337	409	71	256	130	93	155	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	541	337	409	71	256	130	93	155	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	541	337	409	71	256	130	93	155	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710160	1759120	1341472	2039136	396352	1694440	1004344	809424	1828376	148192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640	3520	4400	5280	5808	7040	7920	8800	17600	22000	0	0	0	0	0	0	0	0	
800000	8	9	14	22	19	32	126	316	290	279	217	151	142	116	94	66	276	50	16	4	1	0	0	1	0	0	64	72	112	176	152	256	1008	2552	2376	2296	1808	1272	1208	1032	864	688	3256	880	280	104	16	0	0	72	0	0	64	8	16	36	38	57	279	941	981	1061	905	670	643	575	491	373	1774	456	162	53	7	0	0	27	0	0	0	420	1868	5032	5674	12598	82798	415674	633432	855482	861116	729540	809016	758276	699480	549608	3241794	1082858	475410	156824	45268	0	0	70472	0	0	0	80	176	264	340	440	880	1760	2640	3520	4392	5280	6158	7032	7900	8796	17582	26314	33546	42660	45268	0	0	70472	0	0	0	0	0	0	0	0	0	0	271	542	337	409	71	256	130	93	155	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	542	337	409	71	256	130	93	155	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	542	337	409	71	256	130	93	155	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715440	1762288	1341472	2039136	396352	1694440	1004344	809424	1828376	148192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640	3520	4400	5280	5808	7040	7920	8800	17600	22000	0	0	0	0	0	0	0	0	
801000	8	10	14	22	19	32	127	317	290	279	217	151	142	116	94	66	276	50	16	4	1	0	0	1	0	0	64	80	112	176	152	256	1016	2560	2376	2296	1808	1272	1208	1032	864	688	3256	880	280	104	16	0	0	72	0	0	64	9	16	36	38	57	281	944	981	1061	905	670	643	575	491	373	1774	456	162	53	7	0	0	27	0	0	0	444	1868	5032	5674	12598	83308	417404	633432	855482	861116	729540	809016	758276	699480	549608	3241794	1082858	475410	156824	45268	0	0	70472	0	0	0	80	176	264	340	440	880	1760	2640	3520	4392	5280	6158	7032	7900	8796	17582	26314	33546	42660	45268	0	0	70472	0	0	0	0	0	0	0	0	0	0	271	542	337	409	71	256	130	93	156	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	542	337	409	71	256	130	93	156	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	542	337	409	71	256	130	93	156	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715440	1762288	1341472	2039136	396352	1694440	1004344	809424	1840696	148192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640	3520	4400	5280	5808	7040	7920	8800	17600	22000	0	0	0	0	0	0	0	0	
802000	8	10	14	22	19	32	127	318	290	279	217	151	142	117	94	66	277	50	16	4	1	0	0	1	0	0	64	80	112	176	152	256	1016	2568	2376	2296	1808	1272	1208	1040	864	688	3272	880	280	104	16	0	0	72	0	0	64	9	16	36	38	57	281	947	981	1061	905	670	643	580	491	373	1780	456	162	53	7	0	0	27	0	0	0	444	1868	5032	5674	12598	83308	418876	633432	855482	861116	729540	809016	765206	699480	549608	3252414	1082858	475410	156824	45268	0	0	70472	0	0	0	80	176	264	340	440	880	1760	2640	3520	4392	5280	6158	7032	7900	8796	17582	26314	33546	42660	45268	0	0	70472	0	0	0	0	0	0	0	0	0	0	271	543	338	411	71	257	130	93	156	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	543	338	411	71	257	130	93	156	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	543	338	411	71	257	130	93	156	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715440	1765456	1344992	2048992	396352	1700776	1004344	809424	1840696	148192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640	3520	4400	5280	5808	7040	7920	8800	17600	22000	0	0	0	0	0	0	0	0	
803000	8	10	14	22	19	32	127	318	290	280	218	151	142	117	94	66	277	50	16	4	1	0	0	1	0	0	64	80	112	176	152	256	1016	2568	2376	2304	1816	1272	1208	1040	864	688	3272	880	280	104	16	0	0	72	0	0	64	9	16	36	38	57	281	947	981	1065	909	670	643	580	491	373	1780	456	162	53	7	0	0	27	0	0	0	444	1868	5032	5674	12598	83308	418876	633432	858812	865316	729540	809016	765206	699480	549608	3252414	1082858	475410	156824	45268	0	0	70472	0	0	0	80	176	264	340	440	880	1760	2640	3520	4392	5280	6158	7032	7900	8796	17582	26314	33546	42660	45268	0	0	70472	0	0	0	0	0	0	0	0	0	0	271	543	339	412	71	257	130	93	156	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	543	339	412	71	257	130	93	156	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	543	339	412	71	257	130	93	156	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715440	1765456	1348952	2054272	396352	1700776	1004344	809424	1840696	148192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640	3520	4400	5280	5808	7040	7920	8800	17600	22000	0	0	0	0	0	0	0	0	
804000	8	10	14	22	20	32	127	318	290	280	218	152	142	117	94	66	278	50	16	4	1	0	0	1	0	0	64	80	112	176	160	256	1016	2568	2376	2304	1816	1280	1208	1040	864	688	3280	880	280	104	16	0	0	72	0	0	64	9	16	36	39	57	281	947	981	1065	909	674	643	580	491	373	1786	456	162	53	7	0	0	27	0	0	0	444	1868	5032	5994	12598	83308	418876	633432	858812	865316	734330	809016	765206	699480	549608	3263872	1082858	475410	156824	45268	0	0	70472	0	0	0	80	176	264	340	440	880	1760	2640	3520	4392	5280	6158	7032	7900	8796	17582	26314	33546	42660	45268	0	0	70472	0	0	0	0	0	0	0	0	0	0	272	543	339	414	71	258	130	93	156	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	543	339	414	71	258	130	93	156	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	543	339	414	71	258	130	93	156	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718080	1765456	1348952	2064304	396352	1707816	1004344	809424	1840696	148192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640	3520	4400	5280	5808	7040	7920	8800	17600	22000	0	0	0	0	0	0	0	0	
805000	8	10	14	22	20	32	127	319	290	281	218	152	142	117	94	67	278	50	16	4	1	0	0	1	0	0	64	80	112	176	160	256	1016	2576	2376	2312	1816	1280	1208	1040	864	696	3280	880	280	104	16	0	0	72	0	0	64	9	16	36	39	57	281	949	981	1068	909	674	643	580	491	379	1786	456	162	53	7	0	0	27	0	0	0	444	1868	5032	5994	12598	83308	419906	633432	861800	865316	734330	809016	765206	699480	557568	3263872	1082858	475410	156824	45268	0	0	70472	0	0	0	80	176	264	340	440	880	1760	2640	3520	4392	5280	6158	7032	7900	8796	17582	26314	33546	42660	45268	0	0	70472	0	0	0	0	0	0	0	0	0	0	272	543	339	414	71	258	130	93	156	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	543	339	414	71	258	130	93	156	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	543	339	414	71	258	130	93	156	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718080	1765456	1348952	2064304	396352	1707816	1004344	809424	1840696	148192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640	3520	4400	5280	5808	7040	7920	8800	17600	22000	0	0	0	0	0	0	0	0	
806000	8	10	14	22	20	32	127	319	290	282	218	153	142	117	94	67	278	50	17	4	1	0	0	1	0	0	64	80	112	176	160	256	1016	2576	2376	2320	1816	1288	1208	1040	864	696	3280	880	296	104	16	0	0	72	0	0	64	9	16	36	39	57	281	949	981	1071	909	678	643	580	491	379	1786	456	172	53	7	0	0	27	0	0	0	444	1868	5032	5994	12598	83308	419906	633432	865070	865316	738810	809016	765206	699480	557568	3263872	1082858	509996	156824	45268	0	0	70472	0	0	0	80	176	264	340	440	880	1760	2640	3520	4392	5280	6158	7032	7900	8796	17582	26314	34586	42660	45268	0	0	70472	0	0	0	0	0	0	0	0	0	0	272	544	340	414	71	258	130	93	156	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	544	340	414	71	258	130	93	156	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	544	340	414	71	258	130	93	156	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718080	1768624	1352912	2064304	396352	1707816	1004344	809424	1840696	170192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640	3520	4400	5280	5808	7040	7920	8800	17600	22000	0	0	0	0	0	0	0	0	
807000	8	10	14	22	20	32	127	319	290	282	218	153	142	117	94	67	279	50	17	4	1	0	0	1	0	0	64	80	112	176	160	256	1016	2576	2376	2320	1816	1288	1208	1040	864	696	3288	880	296	104	16	0	0	72	0	0	64	9	16	36	39	57	281	949	981	1071	909	678	643	580	491	379	1790	456	172	53	7	0	0	27	0	0	0	444	1868	5032	5994	12598	83308	419906	633432	865070	865316	738810	809016	765206	699480	557568	3275626	1082858	509996	156824	45268	0	0	70472	0	0	0	80	176	264	340	440	880	1760	2640	3520	4392	5280	6158	7032	7900	8796	17582	26314	34586	42660	45268	0	0	70472	0	0	0	0	0	0	0	0	0	0	273	546	340	414	72	259	132	93	156	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	546	340	414	72	259	132	93	156	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	546	340	414	72	259	132	93	156	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720720	1775664	1352912	2064304	402160	1714856	1020184	809424	1840696	170192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640	3520	4400	5280	5808	7040	7920	8800	17600	22000	0	0	0	0	0	0	0	0	
